country,iso_code,indicator_name,indicator_number,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,COL,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,10.23627905,10.01648247,9.852715944,9.681198456,9.460206701,9.261699883,8.990728381,8.676924173,8.376701608,8.126382813,7.859098594,7.680356497,7.567586075,7.482803355,7.403125782,7.349781287,7.282874239,7.201831249,7.10672455
Colombia,COL,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,11.12630747,10.89120807,10.71277884,10.52515346,10.28618983,10.07445292,9.781549842,9.441116088,9.115242758,8.844057972,8.552889807,8.358466207,8.236183183,8.144758314,8.059541631,7.998203416,7.922365914,7.831320951,7.72475657
Colombia,COL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.11032541,31.69653796,31.29407722,30.84436705,30.32105841,29.79431885,29.18472096,28.52626852,27.87729373,27.26852222,26.63780769,26.07239457,25.55024204,25.03879049,24.52966832,24.04576543,23.55691255,23.07789598,22.62078466
Colombia,COL,"Population ages 0-14, female",SP.POP.0014.FE.IN,6327491,6341670,6353932,6351370,6327573,6298463,6246111,6177097,6103670,6032912,5950695,5876886,5811213,5751739,5699414,5663785,5632282,5601283,5564641
Colombia,COL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,30.82769019,30.42626917,30.03758189,29.60320362,29.09678594,28.5915182,28.0052819,27.37113039,26.74559732,26.1583544,25.55193791,25.00727425,24.50389961,24.01092781,23.52030709,23.06393064,22.6016676,22.14797102,21.71461295
Colombia,COL,"Population ages 0-14, male",SP.POP.0014.MA.IN,6598753,6614303,6627980,6626644,6603672,6572922,6518528,6447177,6371425,6298650,6212827,6136078,6068390,6008315,5957246,5920247,5889386,5859510,5822610
Colombia,COL,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,33.44424731,33.01766814,32.60100859,32.13550262,31.59486595,31.04568961,30.41183754,29.72824236,29.05500245,28.4239495,27.7679142,27.18083687,26.63907818,26.10831323,25.57989617,25.06651028,24.54925434,24.04317794,23.56073535
Colombia,COL,"Population ages 0-14, total",SP.POP.0014.TO,12926318,12956075,12981995,12978061,12931243,12871414,12764671,12624292,12475104,12331562,12163555,12013044,11879711,11760146,11656662,11584059,11521649,11460727,11387177
Colombia,COL,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.59070908,10.42541611,10.20902013,9.970468901,9.748609889,9.550966854,9.375881595,9.219202578,9.063045463,8.884153655,8.685317403,8.454597066,8.197997576,7.937549719,7.703803988,7.502711866,7.335021605,7.201194641,7.091220916
Colombia,COL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.4840106,11.30635104,11.07564077,10.82166752,10.58381543,10.36712566,10.1784113,10.01257709,9.848423355,9.658565128,9.444862239,9.195400313,8.916836369,8.63352481,8.379116107,8.153321382,7.965467061,7.816028047,7.693720516
Colombia,COL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.00070206,9.984370581,9.975845819,9.951536259,9.887969355,9.778851467,9.638671926,9.475003642,9.30585025,9.147817931,9.007521913,8.872320687,8.738315956,8.590574732,8.413377316,8.211437489,7.983771756,7.744945132,7.51666748
Colombia,COL,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.83392923,10.82010903,10.81258899,10.78868164,10.72486069,10.60411104,10.4518764,10.27454917,10.09133634,9.921326403,9.770162154,9.626970348,9.486058622,9.330030104,9.141238436,8.914985481,8.66142136,8.395828939,8.142258267
Colombia,COL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.53064915,9.436899533,9.347527007,9.283370611,9.252579215,9.240305485,9.260002048,9.289426127,9.294343412,9.255362292,9.184986233,9.069259451,8.925130786,8.779001441,8.645001879,8.55446947,8.460445631,8.348916398,8.205804595
Colombia,COL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.13880617,10.07207396,10.00794468,9.968806472,9.962646928,9.958808357,9.987025396,10.02570936,10.0392132,10.00611562,9.927562744,9.800139668,9.644350776,9.490035082,9.3518334,9.247052077,9.14097789,9.018287474,8.862966433
Colombia,COL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.56111547,62.85245683,63.1321418,63.45455261,63.84286683,64.24088139,64.71395175,65.22503967,65.71327489,66.14505989,66.5847684,66.94996701,67.25687799,67.53055121,67.77563749,68.0179463,68.24399892,68.444057,68.61338533
Colombia,COL,"Population ages 15-64, female",SP.POP.1564.FE.IN,13008169,13265151,13516452,13772107,14036509,14298427,14572764,14851115,15119239,15369290,15612784,15832115,16040859,16258734,16495745,16764845,17056554,17347616,17607445
Colombia,COL,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,63.37611604,63.64396995,63.89768317,64.19063725,64.54564772,64.90690441,65.33895474,65.80628492,66.25080944,66.64034461,67.0403856,67.3686782,67.63882146,67.87291431,68.0745403,68.26940329,68.44589172,68.59401613,68.70862885
Colombia,COL,"Population ages 15-64, male",SP.POP.1564.MA.IN,12176456,12426084,12673255,12927029,13191025,13454228,13731527,14014217,14287491,14543295,14791668,15015602,15230598,15458847,15711693,16002838,16321474,16642417,16932143
Colombia,COL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,61.71353978,62.02925958,62.33586931,62.68883229,63.11165464,63.54796033,64.06369173,64.62022671,65.15388411,65.62960042,66.1106076,66.51425038,66.85942907,67.17431087,67.46464317,67.75651476,68.03425966,68.28840521,68.51459057
Colombia,COL,"Population ages 15-64, total",SP.POP.1564.TO,25184575,25691170,26189657,26699108,27227534,27752640,28304272,28865323,29406726,29912581,30404434,30847680,31271416,31717551,32207435,32767678,33378033,33990041,34539596
Colombia,COL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.0234568,8.978485848,8.920647461,8.861641587,8.808975033,8.757798935,8.707730307,8.665133104,8.638444914,8.631797515,8.653383358,8.691862279,8.731033787,8.746252088,8.722131657,8.705319166,8.652120809,8.573722169,8.486649432
Colombia,COL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.215621192,9.227366549,9.220594495,9.20938925,9.203322965,9.192027875,9.177822525,9.167316671,9.169226462,9.188643615,9.231262795,9.286266255,9.338183488,9.36266813,9.344851497,9.325161484,9.26531261,9.179222003,9.085527718
Colombia,COL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.240688136,8.240243392,8.256565863,8.272515756,8.276621505,8.273717197,8.264088074,8.247872822,8.226328363,8.20165476,8.184837018,8.15675495,8.127604683,8.112417486,8.117824589,8.175838524,8.259785617,8.350940891,8.42231696
Colombia,COL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.940794726,7.9947268,8.080864124,8.167831696,8.236478745,8.298819607,8.348679539,8.386103703,8.41344093,8.434123848,8.465360116,8.478448409,8.483755289,8.497649636,8.528303821,8.613945866,8.71954955,8.825433572,8.905202982
Colombia,COL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.878662623,7.783470566,7.683051806,7.603273436,7.558676079,7.550447632,7.580369606,7.63214062,7.679701001,7.707699952,7.732504603,7.739822795,7.734144079,7.723366031,7.711764573,7.71373611,7.716802925,7.728606837,7.760452661
Colombia,COL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.566741358,7.420907613,7.274178556,7.167731991,7.123292888,7.146846957,7.230773466,7.350176446,7.466295527,7.556100369,7.644420639,7.710541942,7.759045971,7.79871963,7.83378486,7.883998893,7.930340043,7.980831964,8.046871968
Colombia,COL,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.381112009,7.393022973,7.374763831,7.339665996,7.295656124,7.238533377,7.171466577,7.106341353,7.059313321,7.039917242,7.057518424,7.101012199,7.158878035,7.212588843,7.249943318,7.275598453,7.294419293,7.309271753,7.32588264
Colombia,COL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.10608143,7.110623639,7.071813628,7.006182646,6.925556808,6.837033465,6.733129049,6.634597136,6.569973606,6.5552907,6.600893657,6.693209285,6.813371185,6.931719651,7.029002506,7.117114233,7.194848571,7.264835184,7.33341499
Colombia,COL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.216932048,6.361081213,6.507820019,6.633770231,6.725149574,6.783340659,6.816600318,6.827126531,6.818576786,6.795092633,6.765672082,6.717176922,6.664428464,6.628531587,6.620714541,6.63032548,6.672073888,6.733421968,6.795301693
Colombia,COL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.766933577,5.941974531,6.126883233,6.283029526,6.387613623,6.450065346,6.476730157,6.470951043,6.439227976,6.388550762,6.329951182,6.247171929,6.163038416,6.1102417,6.106481056,6.14488753,6.235314504,6.357978694,6.483524812
Colombia,COL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.902003268,4.934936858,4.958388337,5.009988873,5.108666093,5.240714404,5.417118826,5.610013057,5.776926641,5.892897806,5.970111363,6.006667105,6.009272156,5.989205943,5.954094377,5.885464207,5.802731554,5.726058009,5.683943795
Colombia,COL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.265737503,5.338898243,5.39984496,5.476040583,5.581639535,5.705490607,5.856205701,6.015160098,6.153752381,6.255350281,6.331086528,6.375723351,6.394246083,6.395215931,6.384207981,6.342544786,6.289955486,6.239022461,6.207783035
Colombia,COL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,4.118716812,4.27458071,4.433346819,4.580958228,4.709380608,4.811369999,4.894026597,4.970403131,5.059914867,5.172691667,5.304937496,5.456023321,5.611318051,5.748753312,5.854463825,5.908642192,5.939290033,5.950029964,5.947206478
Colombia,COL,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.871016234,4.009306423,4.145918384,4.267467096,4.366757488,4.43319099,4.476364386,4.516046539,4.581186237,4.686809697,4.824672003,4.997343302,5.181784221,5.343489259,5.46138074,5.516328668,5.539893759,5.537344312,5.517441635
Colombia,COL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.161783023,3.24788298,3.346139231,3.459732876,3.589570784,3.726679005,3.882594762,4.045333714,4.197059806,4.327954843,4.43653071,4.522170525,4.598894173,4.688567641,4.802296445,4.910861284,5.040509414,5.176289891,5.296526023
Colombia,COL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.895612892,2.987348083,3.091778215,3.206933688,3.331132172,3.454411228,3.591837896,3.731665782,3.856624427,3.958030399,4.032457676,4.080245351,4.121649533,4.187266225,4.292659199,4.406576399,4.555674489,4.717214632,4.858663953
Colombia,COL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.558377935,2.589404486,2.62797617,2.679667951,2.747399265,2.819221512,2.905870746,3.007347418,3.123374593,3.252823424,3.388929145,3.538872407,3.693143317,3.838219951,3.966191488,4.052067823,4.120488626,4.183793803,4.260705331
Colombia,COL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.309928934,2.329995127,2.357505667,2.401471048,2.466186934,2.536042098,2.62421049,2.727646977,2.841769104,2.963037606,3.083915427,3.214217133,3.344978036,3.463315615,3.562251713,3.615985398,3.649616689,3.681199371,3.737032281
Colombia,COL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.328559118,5.451005202,5.57378098,5.701080344,5.836074765,5.964799759,6.101327291,6.248691814,6.409431372,6.586417883,6.777423908,6.977638417,7.192879964,7.430658298,7.694694184,7.936288268,8.199088531,8.47804702,8.765830007
Colombia,COL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1189689,1235925,1282890,1331532,1382557,1432241,1484457,1539716,1598305,1660839,1725146,1791705,1863390,1944199,2036727,2128264,2230927,2341377,2454164
Colombia,COL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.79619377,5.929760887,6.064734944,6.20615913,6.357566335,6.501577389,6.655763363,6.822584687,7.003593236,7.201300991,7.407676494,7.62404755,7.857278935,8.116157884,8.405152616,8.666666069,8.952440679,9.258012843,9.576758207
Colombia,COL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,955398,992230,1029363,1067271,1106395,1144620,1184125,1225650,1269924,1317713,1369627,1423335,1481042,1545872,1619842,1695069,1779221,1868853,1958440
Colombia,COL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.842212913,4.953072282,5.063122098,5.175665091,5.293479403,5.40635006,5.524470729,5.651530932,5.791113438,5.946450076,6.121478197,6.304912754,6.501492755,6.717375901,6.955460657,7.176974966,7.416486005,7.66841685,7.92467408
Colombia,COL,"Population ages 65 and above, total",SP.POP.65UP.TO,2145062,2228118,2312220,2398784,2488953,2576847,2668569,2765357,2868224,2978556,3094758,3214997,3344365,3490010,3656570,3823311,4010161,4210288,4412670
Colombia,COL,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.088320155,2.111588367,2.135896316,2.164343068,2.198744367,2.226710622,2.261751742,2.3060779,2.362227531,2.431643772,2.504858058,2.588394578,2.68368375,2.793033442,2.916582721,3.029519938,3.157076574,3.289979912,3.415130969
Colombia,COL,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.840794863,1.862282896,1.885207705,1.910833956,1.940056529,1.959571637,1.983355556,2.015751893,2.062370832,2.126102307,2.196063828,2.278784754,2.373043407,2.477443869,2.590268679,2.687818023,2.795901356,2.905869242,3.005435194
Colombia,COL,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.573985417,1.610963354,1.648283854,1.685233504,1.721815495,1.746886884,1.774169886,1.80414879,1.837286132,1.874332184,1.906544504,1.942648021,1.985443084,2.039046913,2.105713109,2.163486148,2.23168254,2.311081935,2.403340325
Colombia,COL,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.345260184,1.375142349,1.40467093,1.434255386,1.464617255,1.485407219,1.509341622,1.535935465,1.564104622,1.593905466,1.618150647,1.643409761,1.674427119,1.717883005,1.777126076,1.831794305,1.898001095,1.974294627,2.059462733
Colombia,COL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.060020953,1.0925,1.127546497,1.165583291,1.206494484,1.237865443,1.272702213,1.309943031,1.347566348,1.384596246,1.411397195,1.438658907,1.467713342,1.500262663,1.537404063,1.56038056,1.58788027,1.621769569,1.665444612
Colombia,COL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.86208701,0.890313033,0.920361516,0.95203207,0.984986813,1.009684122,1.035738246,1.063187772,1.091243312,1.119538939,1.14244036,1.165966003,1.19076665,1.217140686,1.245518175,1.262109647,1.280316644,1.303983705,1.338374204
Colombia,COL,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.073867246,1.114709165,1.153008277,1.190999267,1.230511989,1.29011444,1.347139522,1.402414967,1.456513225,1.510728789,1.584876737,1.654346044,1.720438758,1.783814865,1.845452723,1.913279424,1.975801295,2.035181427,2.0928423
Colombia,COL,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.794070857,0.825334004,0.852881947,0.878543679,0.903818805,0.951687081,0.996035304,1.036655802,1.073394671,1.106903365,1.164823362,1.216752237,1.26325558,1.30490834,1.342547727,1.395252991,1.44226691,1.484269277,1.521401949
Colombia,COL,Population density (people per sq. km of land area),EN.POP.DNST,36.28297071,36.84124651,37.38969986,37.92334655,38.43869401,38.93726994,39.42092114,39.8873114,40.33353222,40.75953042,41.15614872,41.52836503,41.90670753,42.33231726,42.83070482,43.42050293,44.08277963,44.75985219,..
Colombia,COL,Population growth (annual %),SP.POP.GROW,1.567244404,1.526954184,1.477721528,1.417166465,1.34976822,1.288727946,1.234478054,1.176159467,1.11249247,1.050649962,0.968365031,0.900335047,0.906920982,1.01048975,1.170445199,1.367649952,1.513747435,1.524235944,1.356788043
Colombia,COL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.98711107,50.99097469,50.99156125,50.99114214,50.99131534,50.99229528,50.99360018,50.99523733,50.99706472,50.99881588,51.00136661,51.0045323,51.00593838,51.00243133,50.99231036,50.97430105,50.95040377,50.9257717,50.90690018
Colombia,COL,"Population, female",SP.POP.TOTL.FE.IN,20525349,20842746,21153274,21455009,21746639,22029131,22303332,22567928,22821214,23063041,23288625,23500706,23715462,23954672,24231886,24556894,24919763,25290276,25626250
Colombia,COL,"Population, male",SP.POP.TOTL.MA.IN,19730607,20032617,20330598,20620944,20901092,21171770,21434180,21687044,21928840,22159658,22374122,22575015,22780030,23013034,23288781,23618154,23990081,24370780,24713193
Colombia,COL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.01288893,49.00902531,49.00843875,49.00885786,49.00868466,49.00770472,49.00639982,49.00476267,49.00293528,49.00118412,48.99863339,48.9954677,48.99406162,48.99756867,49.00768964,49.02569895,49.04959623,49.0742283,49.09309982
Colombia,COL,"Population, total",SP.POP.TOTL,40255956,40875363,41483872,42075953,42647731,43200901,43737512,44254972,44750054,45222699,45662747,46075721,46495492,46967706,47520667,48175048,48909844,49661056,50339443
